Book_ID,Issued,Title,Authors,Genres
7836,2005-04-01,Jewish History : An Essay in the Philosophy of History,"Dubnow, Simon, 1860-1941",Philosophy; Judaism
7838,2005-04-01,Fifty-One Tales,"Dunsany, Lord, 1878-1957",Fantasy
7841,2005-04-01,"A Primary Reader: Old-time Stories, Fairy Tales and Myths Retold by Children","Smythe, E. Louise (Emma Louise), 1858-","Children's Instructional Books; Children's Myths, Fairy Tales, etc."
7847,2005-04-01,"Jack North's Treasure Hunt; Or, Daring Adventures in South America","Rockwood, Roy",South America
7849,2005-04-01,The Trial,"Kafka, Franz, 1883-1924; Wyllie, David (Translator) [Translator]",Best Books Ever Listings; Horror
7853,2005-04-01,Quentin Durward,"Scott, Walter, 1771-1832",Historical Fiction
7857,2005-04-01,The Way of an Indian,"Remington, Frederic, 1861-1909",Native America
7862,2005-04-01,The Sword of Antietam: A Story of the Nation's Crisis,"Altsheler, Joseph A. (Joseph Alexander), 1862-1919",Children's Fiction; US Civil War
7863,2004-06-30,The Avalanche: A Mystery Story,"Atherton, Gertrude Franklin Horn, 1857-1948",Contemporary Reviews
7864,2005-04-01,The Mahabharata of Krishna-Dwaipayana Vyasa Translated into English ProseAdi Parva,"Ganguli, Kisari Mohan [Translator]",Hinduism
7865,2005-04-01,"Jackanapes, Daddy Darwin's Dovecot and Other Stories","Ewing, Juliana Horatia, 1841-1885; Caldecott, Randolph, 1846-1886 [Illustrator]",Children's Literature
7870,2005-04-01,Tales of Daring and Danger,"Henty, G. A. (George Alfred), 1832-1902","Children's Fiction; Pirates, Buccaneers, Corsairs, etc."
7871,2005-04-01,Dutch Fairy Tales for Young Folks,"Griffis, William Elliot, 1843-1928","Folklore; Children's Myths, Fairy Tales, etc."
7882,2005-04-01,"The Life of Kit Carson: Hunter, Trapper, Guide, Indian Agent and Colonel U.S.A.","Ellis, Edward Sylvester, 1840-1916",Children's Fiction
7883,2005-04-01,"Expositions of Holy ScriptureSecond Kings Chapters VIII to End and Chronicles, Ezra, and Nehemiah. Esther, Job, Proverbs, and Ecclesiastes","Maclaren, Alexander, 1826-1910",Christianity
7884,2005-04-01,In the Fog,"Davis, Richard Harding, 1864-1916",Detective Fiction
7885,2005-04-01,Celtic Fairy Tales,"Jacobs, Joseph, 1854-1916 [Compiler]","Folklore; Children's Myths, Fairy Tales, etc."
7886,2005-04-01,"Steam, Steel and Electricity","Steele, James W.",Technology
7889,2005-04-01,Erotica Romana,"Goethe, Johann Wolfgang von, 1749-1832",Erotic Fiction
7896,2005-04-01,The Eight Strokes of the Clock,"Leblanc, Maurice, 1864-1941",Crime Fiction
7899,2005-04-01,"The Radio Boys' First Wireless; Or, Winning the Ferberton Prize","Chapman, Allen; Binns, Jack, 1884-1959 [Author of introduction, etc.]",Children's Book Series
7925,2005-04-01,Expositions of Holy Scripture: Psalms,"Maclaren, Alexander, 1826-1910",Christianity
7937,2005-04-01,"Journal of an African CruiserComprising Sketches of the Canaries, the Cape De Verds, Liberia, Madeira, Sierra Leone, and Other Places of Interest on the West Coast of Africa","Bridge, Horatio, 1806-1893; Hawthorne, Nathaniel, 1804-1864 [Editor]",Africa
7947,2005-04-01,"The Diary of a U-boat Commander
With an Introduction and Explanatory Notes by Etienne","King-Hall, Stephen, Sir, 1893-1966; Mason, Frank H. (Frank Henry), 1876-1965 [Illustrator]",World War I
7951,2005-04-01,"Glimpses of Bengal
Selected from the Letters of Sir Rabindranath Tagore","Tagore, Rabindranath, 1861-1941",India
7954,2005-04-01,Twenty-Five Village Sermons,"Kingsley, Charles, 1819-1875",Christianity
7958,2005-10-16,The Napoleon of the People,"Balzac, Honoré de, 1799-1850; Bell, Clara, 1834-1927 [Translator]; Marriage, Ellen, 1865-1946 [Translator]",France
7959,2005-04-01,"The Reign of Tiberius, Out of the First Six Annals of Tacitus;With His Account of Germany, and Life of Agricola","Tacitus, Cornelius, 56-117; Galton, Arthur, 1852-1921 [Editor]; Gordon, Thomas, -1750 [Translator]",Classical Antiquity; Germany
7960,2005-04-01,Early European History,"Webster, Hutton, 1875-1955",Children's History
7962,2005-04-01,"""Over the Top,"" by an American Soldier Who WentTogether with Tommy's Dictionary of the Trenches","Empey, Arthur Guy, 1883-1963","Bestsellers, American, 1895-1923"
7965,2005-04-01,The Mahabharata of Krishna-Dwaipayana Vyasa Translated into English ProseSabha Parva,"Ganguli, Kisari Mohan [Translator]",Hinduism
7969,2005-04-01,"Oxy-Acetylene Welding and CuttingElectric, Forge and Thermit Welding together with related methods and materials used in metal working and the oxygen process for removal of carbon","Manly, Harold P. (Harold Phillips), 1887-",Technology
7973,2005-04-01,"Napoleon's Campaign in Russia, Anno 1812; Medico-Historical","Rose, Achilles, 1839-1916",France; Napoleonic
7974,2005-04-01,The Pilot: A Tale of the Sea,"Cooper, James Fenimore, 1789-1851",Historical Fiction
7976,2005-04-01,Mr. Dooley's Philosophy,"Dunne, Finley Peter, 1867-1936",Humor
7978,2005-04-01,"Legends, Traditions, and Laws of the Iroquois, or Six Nations, and History of the Tuscarora Indians","Johnson, Elias",Anthropology; Native America
7980,2005-04-01,The Sewerage of Sea Coast Towns,"Adams, Henry Charles, 1873-1952",Technology
7986,2005-04-01,"Plays by Anton Chekhov, Second Series","Chekhov, Anton Pavlovich, 1860-1904; West, Julius, 1891-1918 [Translator]",One Act Plays
7987,2005-04-01,"The Fair Maid of Perth; Or, St. Valentine's Day","Scott, Walter, 1771-1832",Historical Fiction
7998,2005-04-01,The Frogs,"Aristophanes, 446? BCE-385? BCE",Classical Antiquity; Harvard Classics
7999,2004-11-12,"The Bible, King James Version, Complete Contents",Anonymous,Judaism
8001,2005-04-01,"The Bible, King James version, Book 1: Genesis",Anonymous,Judaism
8002,2005-04-01,"The Bible, King James version, Book 2: Exodus",Anonymous,Judaism
8003,2005-04-01,"The Bible, King James version, Book 3: Leviticus",Anonymous,Judaism
8004,2005-04-01,"The Bible, King James version, Book 4: Numbers",Anonymous,Judaism
8005,2005-04-01,"The Bible, King James version, Book 5: Deuteronomy",Anonymous,Judaism
8006,2005-04-01,"The Bible, King James version, Book 6: Joshua",Anonymous,Judaism
8007,2005-04-01,"The Bible, King James version, Book 7: Judges",Anonymous,Judaism
8008,2005-04-01,"The Bible, King James version, Book 8: Ruth",Anonymous,Judaism
8009,2005-04-01,"The Bible, King James version, Book 9: 1 Samuel",Anonymous,Judaism
8010,2005-04-01,"The Bible, King James version, Book 10: 2 Samuel",Anonymous,Judaism
8011,2005-04-01,"The Bible, King James version, Book 11: 1 Kings",Anonymous,Judaism
8012,2005-04-01,"The Bible, King James version, Book 12: 2 Kings",Anonymous,Judaism
8013,2005-04-01,"The Bible, King James version, Book 13: 1 Chronicles",Anonymous,Judaism
8014,2005-04-01,"The Bible, King James version, Book 14: 2 Chronicles",Anonymous,Judaism
8015,2005-04-01,"The Bible, King James version, Book 15: Ezra",Anonymous,Judaism
8016,2005-04-01,"The Bible, King James version, Book 16: Nehemiah",Anonymous,Judaism
8017,2005-04-01,"The Bible, King James version, Book 17: Esther",Anonymous,Judaism
8018,2005-04-01,"The Bible, King James version, Book 18: Job",Anonymous,Best Books Ever Listings; Harvard Classics; Judaism
8019,2005-04-01,"The Bible, King James version, Book 19: Psalms",Anonymous,Harvard Classics; Judaism
8020,2005-04-01,"The Bible, King James version, Book 20: Proverbs",Anonymous,Judaism
8021,2005-04-01,"The Bible, King James version, Book 21: Ecclesiastes",Anonymous,Harvard Classics; Judaism
8022,2005-04-01,"The Bible, King James version, Book 22: Song of Solomon",Anonymous,Judaism
8023,2005-04-01,"The Bible, King James version, Book 23: Isaiah",Anonymous,Judaism
8024,2005-04-01,"The Bible, King James version, Book 24: Jeremiah",Anonymous,Judaism
8025,2005-04-01,"The Bible, King James version, Book 25: Lamentations",Anonymous,Judaism
8026,2005-04-01,"The Bible, King James version, Book 26: Ezekiel",Anonymous,Judaism
8027,2005-04-01,"The Bible, King James version, Book 27: Daniel",Anonymous,Judaism
8028,2005-04-01,"The Bible, King James version, Book 28: Hosea",Anonymous,Judaism
8029,2005-04-01,"The Bible, King James version, Book 29: Joel",Anonymous,Judaism
8030,2005-04-01,"The Bible, King James version, Book 30: Amos",Anonymous,Judaism
8031,2005-04-01,"The Bible, King James version, Book 31: Obadiah",Anonymous,Judaism
8032,2005-04-01,"The Bible, King James version, Book 32: Jonah",Anonymous,Judaism
8033,2005-04-01,"The Bible, King James version, Book 33: Micah",Anonymous,Judaism
8034,2005-04-01,"The Bible, King James version, Book 34: Nahum",Anonymous,Judaism
8035,2005-04-01,"The Bible, King James version, Book 35: Habakkuk",Anonymous,Judaism
8036,2005-04-01,"The Bible, King James version, Book 36: Zephaniah",Anonymous,Judaism
8037,2005-04-01,"The Bible, King James version, Book 37: Haggai",Anonymous,Judaism
8038,2005-04-01,"The Bible, King James version, Book 38: Zechariah",Anonymous,Judaism
8039,2005-04-01,"The Bible, King James version, Book 39: Malachi",Anonymous,Judaism
8042,2005-04-01,"The Bible, King James version, Book 42: Luke",Anonymous,Harvard Classics
8044,2005-04-01,"The Bible, King James version, Book 44: Acts",Anonymous,Harvard Classics
8046,2005-04-01,"The Bible, King James version, Book 46: 1 Corinthians",Anonymous,Harvard Classics
8047,2005-04-01,"The Bible, King James version, Book 47: 2 Corinthians",Anonymous,Harvard Classics
8067,2005-05-01,"The Boy Scouts on Sturgeon Island; or, Marooned Among the Game-fish Poachers","Carter, Herbert, active 1909-1917",Children's Book Series
8068,2005-05-01,"Expositions of Holy ScriptureDeuteronomy, Joshua, Judges, Ruth, and First Book of Samuel, Second Samuel, First Kings, and Second Kings chapters I to VII","Maclaren, Alexander, 1826-1910",Christianity
8069,2005-05-01,Expositions of Holy Scripture: Isaiah and Jeremiah,"Maclaren, Alexander, 1826-1910",Christianity
8070,2005-05-01,Expositions of Holy Scripture: St. John Chapters I to XIV,"Maclaren, Alexander, 1826-1910",Christianity
8071,2005-05-01,Expositions of Holy Scripture: St. Mark,"Maclaren, Alexander, 1826-1910",Christianity
8075,2005-05-01,"The Junior Classics, Volume 8: Animal and Nature Stories","Patten, William, 1868-1936 [Editor]",Children's Anthologies
8077,2005-05-01,The Mind in the Making: The Relation of Intelligence to Social Reform,"Robinson, James Harvey, 1863-1936","Bestsellers, American, 1895-1923"
8086,2005-05-01,Down and Out in the Magic Kingdom,"Doctorow, Cory, 1971-",Science Fiction
8106,2005-05-01,"Captain Cook's Journal During His First Voyage Round the WorldMade in H. M. Bark ""Endeavour"", 1768-71","Cook, James, 1728-1779; Wharton, W. J. L. (William James Lloyd), 1843-1905 [Editor]",Travel; Australia; New Zealand
8107,2005-05-01,"The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 06Madiera, the Canaries, Ancient Asia, Africa, etc.","Hakluyt, Richard, 1552?-1616",Africa
8110,2005-05-01,Lincoln Letters,"Lincoln, Abraham, 1809-1865",US Civil War
8112,2005-05-01,Houses and House-Life of the American Aborigines,"Morgan, Lewis Henry, 1818-1881",Anthropology; Native America
8115,2005-05-01,Authors of Greece,"Lumb, T. W. (Thomas Wallace)",Greece
8117,2005-05-01,The Possessed (The Devils),"Dostoyevsky, Fyodor, 1821-1881; Garnett, Constance, 1861-1946 [Translator]",Best Books Ever Listings
8121,2005-05-01,Ghosts,"Ibsen, Henrik, 1828-1906; Archer, William, 1856-1924 [Translator]",Banned Books from Anne Haight's list
8123,2005-05-01,The Virginians,"Thackeray, William Makepeace, 1811-1863",Historical Fiction
8129,2005-05-01,A Dreamer's Tales,"Dunsany, Lord, 1878-1957",Fantasy
8142,2005-05-01,The Riot Act,Great Britain. Parliament,British Law
8153,2005-05-01,"The Young Engineers in Arizona; or, Laying Tracks on the Man-killer Quicksand","Hancock, H. Irving (Harrie Irving), 1868-1922",Children's Book Series
8155,2005-05-01,Colonel Thorndyke's Secret,"Henty, G. A. (George Alfred), 1832-1902",Children's Fiction
8157,2005-05-01,Esther Waters,"Moore, George, 1852-1933",Banned Books from Anne Haight's list
8159,2005-05-01,Wanderings in South America,"Waterton, Charles, 1782-1865",South America
8164,2005-05-01,My Man Jeeves,"Wodehouse, P. G. (Pelham Grenville), 1881-1975",Humor
8166,2005-05-01,"Gargantua and Pantagruel, Illustrated, Book 1","Rabelais, François, 1490?-1553?; Doré, Gustave, 1832-1883 [Illustrator]; Motteux, Peter Anthony, 1660-1718 [Translator]; Urquhart, Thomas, Sir, 1611-1660 [Translator]",Best Books Ever Listings
8167,2004-08-08,"Gargantua and Pantagruel, Illustrated, Book 2","Rabelais, François, 1490?-1553?; Doré, Gustave, 1832-1883 [Illustrator]; Motteux, Peter Anthony, 1660-1718 [Translator]; Urquhart, Thomas, Sir, 1611-1660 [Translator]",Best Books Ever Listings
8168,2004-08-08,"Gargantua and Pantagruel, Illustrated, Book 3","Rabelais, François, 1490?-1553?; Doré, Gustave, 1832-1883 [Illustrator]; Motteux, Peter Anthony, 1660-1718 [Translator]; Urquhart, Thomas, Sir, 1611-1660 [Translator]",Best Books Ever Listings
8169,2004-08-08,"Gargantua and Pantagruel, Illustrated, Book 4","Rabelais, François, 1490?-1553?; Doré, Gustave, 1832-1883 [Illustrator]; Motteux, Peter Anthony, 1660-1718 [Translator]; Urquhart, Thomas, Sir, 1611-1660 [Translator]",Best Books Ever Listings
8170,2004-08-08,"Gargantua and Pantagruel, Illustrated, Book 5","Rabelais, François, 1490?-1553?; Doré, Gustave, 1832-1883 [Illustrator]; Motteux, Peter Anthony, 1660-1718 [Translator]; Urquhart, Thomas, Sir, 1611-1660 [Translator]",Best Books Ever Listings
8172,2005-05-01,History of Astronomy,"Forbes, George, 1849-1936",Astronomy
8176,2005-05-01,"Death at the Excelsior, and Other Stories","Wodehouse, P. G. (Pelham Grenville), 1881-1975",Humor
8178,2005-05-01,"The Politeness of Princes, and Other School Stories","Wodehouse, P. G. (Pelham Grenville), 1881-1975",Humor; School Stories
8183,2005-05-01,Time and the Gods,"Dunsany, Lord, 1878-1957",Fantasy
8188,2005-05-01,The Mysterious Key and What It Opened,"Alcott, Louisa May, 1832-1888",Children's Literature
8190,2005-05-01,A Wodehouse Miscellany: Articles & Stories,"Wodehouse, P. G. (Pelham Grenville), 1881-1975",Humor
8199,2005-05-01,The Moon Metal,"Serviss, Garrett Putman, 1851-1929",Science Fiction
8200,2005-05-01,Expositions of Holy Scripture: St. Luke,"Maclaren, Alexander, 1826-1910",Christianity
8202,2005-06-01,Sermons on National Subjects,"Kingsley, Charles, 1819-1875",Christianity
8209,2005-06-01,Poems 1817,"Keats, John, 1795-1821",Poetry
8211,2005-06-01,"The Outdoor Girls at Wild Rose Lodge; or, the Hermit of Moonlight Falls","Hope, Laura Lee",Children's Book Series
8215,2005-06-01,The Developmental Psychology of Psychopathology,"Vaknin, Samuel, 1961-; Rangelovska, Lidija [Editor]",Psychology
8220,2005-06-01,Remarks,"Nye, Bill, 1850-1896",Humor
8223,2005-06-01,"Edgar Huntly; or, Memoirs of a Sleep-Walker","Brown, Charles Brockden, 1771-1810",Native America
8245,2005-06-01,The World English Bible (WEB): Job,Anonymous,Best Books Ever Listings
8299,2005-06-01,Filipino Popular Tales,"Fansler, Dean Spruill, 1885- [Editor]",Folklore
8374,2005-06-01,"Alton Locke, Tailor and Poet: An Autobiography","Kingsley, Charles, 1819-1875; Hughes, Thomas, 1822-1896 [Unknown role]",Historical Fiction
8381,2005-06-01,Expositions of Holy Scripture: St. John Chaps. XV to XXI,"Maclaren, Alexander, 1826-1910",Christianity
8387,2005-06-01,Hunger,"Hamsun, Knut, 1859-1952; Egerton, George, 1859-1945 [Translator]",Best Books Ever Listings
8388,2005-06-01,Poems by Walt Whitman,"Whitman, Walt, 1819-1892; Rossetti, William Michael, 1829-1919 [Editor]",Poetry
8390,2005-06-01,Buddhism and Buddhists in China,"Hodous, Lewis, 1872-1949",Buddhism
8395,2005-06-01,The Gods of Pegana,"Dunsany, Lord, 1878-1957",Fantasy
8397,2005-06-01,Expositions of Holy Scripture: the Acts,"Maclaren, Alexander, 1826-1910",Christianity
8401,2005-07-01,"Germany from the Earliest Period, Volume 4","Menzel, Wolfgang, 1798-1873; Horrocks, George, Mrs. [Translator]",Germany
8407,2005-07-01,The Christian: A Story,"Caine, Hall, Sir, 1853-1931","Bestsellers, American, 1895-1923"
8411,2005-07-01,"Forest and Frontiers; Or, Adventures Among the Indians","Gordon-Cumming, Roualeyn, 1820-1866 [Contributor]",Children's Fiction
8417,2005-07-01,What Led to the Discovery of the Source of the Nile,"Speke, John Hanning, 1827-1864",Egypt
8418,2005-07-01,Hippolytus; The Bacchae,"Euripides, 480? BCE-406 BCE; Murray, Gilbert, 1866-1957 [Translator]",Classical Antiquity; Harvard Classics
8419,2005-07-01,"The Journals of Lewis and Clark, 1804-1806","Clark, William, 1770-1838; Lewis, Meriwether, 1774-1809",Children's History; Travel
8423,2005-07-01,Blood Brothers: A Medic's Sketch Book,"Jacobs, Eugene C.; Rohlfing, Sam [Editor]",World War II
8424,2005-07-01,"Mohun; Or, the Last Days of Lee and His Paladins.Final Memoirs of a Staff Officer Serving in Virginia. from the Mss. of Colonel Surry, of Eagle's Nest.","Cooke, John Esten, 1830-1886",US Civil War
8438,2005-07-01,The Ethics of Aristotle,"Aristotle, 384 BCE-322 BCE",Classical Antiquity; Philosophy
8440,2005-07-01,Men in War,"Latzko, Andreas, 1876-1943",World War I
8456,2005-07-01,Patty Fairfield,"Wells, Carolyn, 1862-1942",Children's Book Series
8457,2005-07-01,Frenzied Fiction,"Leacock, Stephen, 1869-1944",Humor
8462,2005-07-01,The Man in Gray: A Romance of North and South,"Dixon, Thomas, Jr., 1864-1946",US Civil War
8467,2005-07-01,"Frost's Laws and By-Laws of American SocietyA condensed but thorough treatise on etiquette and its usages in America, containing plain and reliable directions for deportment in every situation in life.","Frost, S. Annie (Sarah Annie)",Reference
8469,2005-07-01,The Harlequinade: An Excursion,"Calthrop, Dion Clayton, 1878-1937; Granville-Barker, Harley, 1877-1946",One Act Plays
8486,2005-07-01,Ghost Stories of an Antiquary,"James, M. R. (Montague Rhodes), 1862-1936",Horror
8492,2005-07-01,The King in Yellow,"Chambers, Robert W. (Robert William), 1865-1933",Horror
8497,2005-07-01,"The Poems and Prose of Ernest Dowson, With a Memoir by Arthur Symons","Dowson, Ernest Christopher, 1867-1900; Symons, Arthur, 1865-1945 [Contributor]",One Act Plays
